"STATION","NAME","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN","WDMV"
"USC00211630","CLOQUET, MN US","1967-08","148","0","0","33","0","0.0","0.84","87","175","2.03","0.0","63.2","76.5","50.0",
"USC00211630","CLOQUET, MN US","1967-09","149","0","0","22","0","0.0","1.36","80","432","1.79","0.0","56.5","69.9","43.0",
"USC00211630","CLOQUET, MN US","1967-10","149","0","1","22","0","1.5","0.60","77","1100","0.99","1.5","43.4","53.3","33.6",
"USC00211630","CLOQUET, MN US","1967-11","149","11","1","-3","1","1.0","0.12","52","2242","0.37","3.9","26.9","34.6","19.2",
"USC00211630","CLOQUET, MN US","1967-12","149","31","1","-29","3","2.3","0.34","39","3752","1.04","6.7","16.3","24.7","7.9",
"USC00211630","CLOQUET, MN US","1968-01","0","31","5","-34","10","3.3","0.24","43","5463","0.83","14.2","9.8","19.5","0.1",
"USC00211630","CLOQUET, MN US","1968-02","0","29","0","-21","9","0.8","0.04","41","6975","0.14","3.3","10.9","23.4","-1.6",
"USC00211630","CLOQUET, MN US","1968-03","0","21","0","-6","8","0.7","0.73","65","7979","2.17","2.4","32.6","44.5","20.8",
"USC00211630","CLOQUET, MN US","1968-04","0","7","3","10","5","3.5","1.98","79","8669","5.09","9.8","42.0","53.1","30.9",
"USC00211630","CLOQUET, MN US","1968-05","0","0","0","23","0","0.0","0.61","79","9156","5.19","0.0","49.3","61.4","37.2",
"USC00211630","CLOQUET, MN US","1968-06","14","0","0","32","0","0.0","1.08","92","9347","5.26","0.0","59.1","71.5","46.7",
"USC00211630","CLOQUET, MN US","1968-07","100","0","0","39","0","0.0","1.06","88","65","2.78","0.0","65.7","77.8","53.5",
"USC00211630","CLOQUET, MN US","1968-08","164","0","0","32","0","0.0","0.68","88","168","2.14","0.0","63.8","76.4","51.2",
"USC00211630","CLOQUET, MN US","1968-09","165","0","0","32","0","0.0","0.83","79","422","3.97","0.0","56.6","67.2","46.0",
"USC00211630","CLOQUET, MN US","1968-10","168","0","0","24","0","0.0","2.33","78","981","6.24","0.0","47.0","56.7","37.4",
"USC00211630","CLOQUET, MN US","1968-11","168","14","2","5","8","7.2","0.64","53","2033","0.83","9.7","29.9","36.8","23.0",
"USC00211630","CLOQUET, MN US","1968-12","168","31","9","-25","25","11.0","0.74","36","3647","2.82","34.6","12.9","21.0","4.9",
"USC00211630","CLOQUET, MN US","1969-01","0","31","12","-22","40","9.0","0.56","32","5445","4.17","41.6","7.0","15.9","-1.9",
"USC00211630","CLOQUET, MN US","1969-02","0","28","2","-18","39","2.6","0.26","37","6847","0.39","4.9","14.9","25.2","4.7",
"USC00211630","CLOQUET, MN US","1969-03","0","31","1","-8","32","1.5","0.27","49","8160","0.35","2.1","22.6","34.2","11.0",
"USC00211630","CLOQUET, MN US","1969-04","0","14","2","16","21","4.6","0.91","71","8884","1.62","5.6","40.9","52.8","28.9",
"USC00211630","CLOQUET, MN US","1969-05","15","0","0","29","0","0.0","0.58","92","9284","2.44","0.0","52.6","67.1","38.1",
"USC00211630","CLOQUET, MN US","1969-06","20","0","0","30","0","0.0","0.73","85","9588","2.70","0.0","55.1","67.7","42.4",
"USC00211630","CLOQUET, MN US","1969-07","97","0","0","38","0","0.0","1.26","93","83","4.57","0.0","64.8","78.3","51.3",
"USC00211630","CLOQUET, MN US","1969-08","228","0","0","40","0","0.0","1.98","90","107","3.01","0.0","68.5","83.0","54.0",
"USC00211630","CLOQUET, MN US","1969-09","241","0","0","30","0","0.0","1.08","84","368","4.30","0.0","56.7","67.9","45.6",
"USC00211630","CLOQUET, MN US","1969-10","241","1","3","12","1","2.0","0.62","71","1114","2.45","5.5","40.9","49.3","32.5",
"USC00211630","CLOQUET, MN US","1969-11","241","17","2","-5","6","4.3","0.36","56","2196","1.05","7.9","28.9","36.8","21.1",
"USC00211630","CLOQUET, MN US","1969-12","241","31","8","-17","23","7.7","0.63","41","3641","2.59","33.5","18.4","25.2","11.5",
"USC00211630","CLOQUET, MN US","1970-01","0","30","3","-31","22","1.2","0.09","35","5540","0.35","6.7","3.8","13.1","-5.6",
"USC00211630","CLOQUET, MN US","1970-02","0","27","2","-36","24","4.0","0.17","46","7039","0.38","7.1","11.4","24.4","-1.5",
"USC00211630","CLOQUET, MN US","1970-03","0","31","5","-10","23","3.5","0.63","46","8420","1.51","13.7","20.5","33.3","7.6",
"USC00211630","CLOQUET, MN US","1970-04","0","13","3","-3","13","8.4","0.78","73","9225","2.70","16.1","38.2","48.1","28.2",
"USC00211630","CLOQUET, MN US","1970-05","7","0","0","25","0","0.0","0.63","87","9742","2.83","0.0","48.6","59.7","37.4",
"USC00211630","CLOQUET, MN US","1970-06","78","0","0","36","0","0.0","0.60","89","9866","2.07","0.0","63.2","77.4","49.1",
"USC00211630","CLOQUET, MN US","1970-07","262","0","0","42","0","0.0","1.40","92","24","3.46","0.0","70.2","84.6","55.7",
"USC00211630","CLOQUET, MN US","1970-08","376","0","0","33","0","0.0","0.30","93","68","0.60","0.0","67.2","81.6","52.9",
"USC00211630","CLOQUET, MN US","1970-09","423","0","0","27","0","0.0","0.56","87","360","1.91","0.0","56.8","68.1","45.5",
"USC00211630","CLOQUET, MN US","1970-10","423","0","0","24","0","0.5","2.51","75","968","7.26","0.5","45.4","54.7","36.1",
"USC00211630","CLOQUET, MN US","1970-11","423","20","4","-3","8","5.5","1.23","55","2079","3.31","11.1","28.0","34.5","21.4",
"USC00211630","CLOQUET, MN US","1970-12","423","31","5","-18","19","5.5","0.69","41","3637","2.13","18.5","12.8","22.3","3.4",
"USC00211630","CLOQUET, MN US","1971-01","0","31","7","-23","26","5.7","0.50","29","5600","1.68","24.8","1.7","11.1","-7.8",
"USC00211630","CLOQUET, MN US","1971-02","0","28","7","-30","28","3.4","0.66","45","7047","1.89","14.8","13.4","24.3","2.4",
"USC00211630","CLOQUET, MN US","1971-03","0","31","2","-16","28","3.5","0.49","45","8348","1.84","8.2","23.0","33.2","12.9",
"USC00211630","CLOQUET, MN US","1971-04","0","11","1","3","24","1.0","0.30","72","9088","0.82","1.5","40.3","53.3","27.4",
"USC00211630","CLOQUET, MN US","1971-05","0","1","1","25","1","1.3","1.28","79","9549","3.10","1.3","50.1","65.0","35.2",
"USC00211630","CLOQUET, MN US","1971-06","45","0","0","32","0","0.0","1.30","86","9642","4.27","0.0","63.4","77.7","49.2",
"USC00211630","CLOQUET, MN US","1971-07","83","0","0","41","0","0.0","1.35","86","76","3.51","0.0","63.8","76.7","50.8",
"USC00211630","CLOQUET, MN US","1971-08","136","0","0","37","0","0.0","3.72","90","183","5.64","0.0","63.3","77.1","49.5",
"USC00211630","CLOQUET, MN US","1971-09","183","0","0","28","0","0.0","0.61","87","448","1.42","0.0","57.7","69.4","46.0",
"USC00211630","CLOQUET, MN US","1971-10","184","0","0","23","0","0.9","2.90","72","937","7.46","1.2","49.2","58.5","40.0",
"USC00211630","CLOQUET, MN US","1971-11","184","11","2","0","4","2.0","0.87","51","2028","2.49","5.4","28.6","35.3","22.0",
"USC00211630","CLOQUET, MN US","1971-12","184","31","5","-17","13","4.7","0.30","34","3590","1.01","14.4","14.6","23.6","5.6",
"USC00211630","CLOQUET, MN US","1972-01","0","31","5","-39","26","15.1","0.67","34","5560","1.62","27.3","1.5","12.8","-9.9",
"USC00211630","CLOQUET, MN US","1972-02","0","29","7","-28","27","3.8","0.29","32","7236","0.89","15.5","7.2","18.3","-4.0",
"USC00211630","CLOQUET, MN US","1972-03","0","31","6","-21","31","4.7","0.71","47","8634","1.72","13.0","19.9","30.5","9.3",
"USC00211630","CLOQUET, MN US","1972-04","0","20","2","-2","25","7.4","0.46","67","9520","1.80","10.3","35.5","46.1","24.8",
"USC00211630","CLOQUET, MN US","1972-05","11","0","0","27","0","0.0","0.65","89","9839","3.33","0.0","55.0","70.0","40.1",
"USC00211630","CLOQUET, MN US","1972-06","42","0","0","29","0","0.0","0.74","90","9983","2.41","0.0","61.2","76.4","46.1",
"USC00211630","CLOQUET, MN US","1972-07","95","0","0","38","0","0.0","2.65","84","74","6.39","0.0","64.3","76.5","52.1",
"USC00211630","CLOQUET, MN US","1972-08","171","0","0","37","0","0.0","2.15","88","169","9.13","0.0","64.4","76.1","52.7",
"USC00211630","CLOQUET, MN US","1972-09","171","0","0","27","0","0.0","3.25","75","531","5.28","0.0","52.9","64.3","41.6",
"USC00211630","CLOQUET, MN US","1972-10","171","0","0","11","0","0.6","0.45","69","1268","1.27","1.0","41.2","50.5","31.9",
"USC00211630","CLOQUET, MN US","1972-11","171","14","0","4","2","0.7","0.84","49","2395","1.13","3.0","27.4","32.5","22.3",
"USC00211630","CLOQUET, MN US","1972-12","171","31","7","-25","15","5.7","0.50","31","4169","1.79","18.2","7.8","16.3","-0.8",
"USC00211630","CLOQUET, MN US","1973-01","0","31","3","-31","19","2.2","0.21","50","5781","0.66","7.7","13.0","22.9","3.1",
"USC00211630","CLOQUET, MN US","1973-02","0","28","1","-28","17","1.1","0.08","45","7138","0.19","2.4","16.5","27.7","5.4",
"USC00211630","CLOQUET, MN US","1973-03","0","18","0","9","14","0.1","0.63","58","8099","1.20","0.1","34.0","42.2","25.8",
"USC00211630","CLOQUET, MN US","1973-04","0","0","0","15","0","0.0","0.56","69","8850","1.51","0.0","40.0","51.1","28.8",
"USC00211630","CLOQUET, MN US","1973-05","0","0","0","24","0","0.0","0.64","80","9308","3.04","0.0","50.3","63.2","37.3",
"USC00211630","CLOQUET, MN US","1973-06","11","0","0","40","0","0.0","0.55","86","9420","2.61","0.0","61.6","75.0","48.3",
"USC00211630","CLOQUET, MN US","1973-07","122","0","0","40","0","0.0","0.79","92","40","3.56","0.0","67.3","79.9","54.6",
"USC00211630","CLOQUET, MN US","1973-08","241","0","0","44","0","0.0","1.58","89","74","6.78","0.0","67.8","78.8","56.8",
"USC00211630","CLOQUET, MN US","1973-09","264","0","0","24","0","0.0","1.40","80","390","4.02","0.0","55.2","65.6","44.8",
"USC00211630","CLOQUET, MN US","1973-10","264","0","0","26","0","0.0","1.43","71","877","3.30","0.0","49.3","58.6","39.9",
"USC00211630","CLOQUET, MN US","1973-11","264","10","2","7","5","3.3","0.74","50","1954","1.84","5.7","29.1","35.9","22.3",
"USC00211630","CLOQUET, MN US","1973-12","264","31","7","-23","13","3.0","0.60","35","3559","1.50","16.4","13.2","21.6","4.9",
"USC00211630","CLOQUET, MN US","1974-01","0","31","5","-30","19","3.1","0.25","36","5348","0.94","13.3","7.3","16.9","-2.4",
"USC00211630","CLOQUET, MN US","1974-02","0","28","5","-20","23","4.5","0.21","41","6824","0.82","14.1","12.3","25.3","-0.8",
"USC00211630","CLOQUET, MN US","1974-03","0","31","3","-22","19","4.2","0.35","49","8126","1.13","13.7","23.0","32.5","13.5",
"USC00211630","CLOQUET, MN US","1974-04","0","15","1","7","23","6.5","0.70","75","8869","2.47","6.9","40.3","52.6","28.0",
"USC00211630","CLOQUET, MN US","1974-05","0","0","0","23","0","0.0","1.02","80","9378","4.29","0.0","48.6","60.7","36.4",
"USC00211630","CLOQUET, MN US","1974-06","36","0","0","38","0","0.0","0.94","86","9526","3.21","0.0","61.3","75.9","46.7",
"USC00211630","CLOQUET, MN US","1974-07","217","0","0","47","0","0.0","1.30","95","20","4.56","0.0","70.2","83.6","56.7",
"USC00211630","CLOQUET, MN US","1974-08","246","0","0","37","0","0.0","1.33","85","132","4.52","0.0","62.4","73.6","51.2",
"USC00211630","CLOQUET, MN US","1974-09","246","0","0","19","0","0.0","0.22","77","527","0.89","0.0","51.3","63.5","39.0",
"USC00211630","CLOQUET, MN US","1974-10","246","0","0","17","0","0.0","0.32","76","1147","1.29","0.0","45.0","55.9","34.1",
"USC00211630","CLOQUET, MN US","1974-11","246","9","1","5","3","1.9","1.32","59","2170","2.19","4.3","30.9","37.5","24.3",
"USC00211630","CLOQUET, MN US","1974-12","246","31","6","-5","14","4.5","0.31","40","3536","1.11","19.1","21.0","28.0","13.9",
"USC00211630","CLOQUET, MN US","1975-01","0","31","10","-24","31","6.0","1.29","33","5219","3.71","33.7","10.7","20.2","1.2",
"USC00211630","CLOQUET, MN US","1975-02","0","28","5","-23","28","1.6","0.17","40","6635","0.56","8.5","14.4","24.9","4.0",
"USC00211630","CLOQUET, MN US","1975-03","0","31","8","-13","31","10.7","1.05","49","8015","2.71","31.8","20.5","31.5","9.4",
"USC00211630","CLOQUET, MN US","1975-04","0","21","0","-2","30","0.0","0.51","57","8962","1.91","0.0","33.4","42.8","24.0",
"USC00211630","CLOQUET, MN US","1975-05","7","0","0","28","0","0.0","0.42","84","9259","1.81","0.0","55.7","70.3","41.1",
"USC00211630","CLOQUET, MN US","1975-06","43","0","0","35","0","0.0","1.71","87","9412","6.82","0.0","61.0","73.3","48.7",
"USC00211630","CLOQUET, MN US","1975-07","254","0","0","39","0","0.0","0.85","94","29","1.89","0.0","70.9","83.6","58.1",
"USC00211630","CLOQUET, MN US","1975-08","314","0","0","38","0","0.0","0.52","89","106","2.26","0.0","64.4","76.7","52.2",
"USC00211630","CLOQUET, MN US","1975-09","316","0","0","28","0","0.0","0.88","75","432","2.98","0.0","53.8","64.5","43.2",
"USC00211630","CLOQUET, MN US","1975-10","316","0","0","17","0","0.0","0.72","77","986","1.22","0.0","47.1","58.2","36.1",
"USC00211630","CLOQUET, MN US","1975-11","316","18","4","-12","14","11.4","1.09","70","1999","3.42","20.9","31.2","41.0","21.4",
"USC00211630","CLOQUET, MN US","1975-12","316","31","3","-22","17","3.2","0.24","37","3649","0.70","9.1","11.8","21.1","2.5",
"USC00211630","CLOQUET, MN US","1976-01","0","31","8","-30","26","6.5","0.46","39","5456","1.44","23.4","6.7","17.9","-4.4",
"USC00211630","CLOQUET, MN US","1976-02","0","29","1","-28","25","3.1","0.52","57","6685","0.76","6.8","22.6","34.1","11.1",
"USC00211630","CLOQUET, MN US","1976-03","0","31","5","-13","29","4.9","0.69","53","7955","2.44","16.7","24.0","34.8","13.3",
"USC00211630","CLOQUET, MN US","1976-04","0","3","0","19","6","0.0","0.28","75","8566","0.70","0.0","44.6","58.8","30.5",
"USC00211630","CLOQUET, MN US","1976-05","2","0","0","24","0","0.0","0.11","82","8946","0.40","0.0","52.8","69.5","36.1",
"USC00211630","CLOQUET, MN US","1976-06","65","0","0","37","0","0.0","2.44","90","9024","7.10","0.0","64.5","78.8","50.2",
"USC00211630","CLOQUET, MN US","1976-07","184","0","0","45","0","0.0","1.04","89","21","2.83","0.0","68.1","82.4","53.9",
"USC00211630","CLOQUET, MN US","1976-08","317","0","0","32","0","0.0","0.84","95","94","1.89","0.0","67.0","81.5","52.5",
"USC00211630","CLOQUET, MN US","1976-09","353","0","0","27","0","0.0","0.82","96","374","1.37","0.0","56.9","72.2","41.6",
"USC00211630","CLOQUET, MN US","1976-10","353","0","0","5","0","0.1","0.25","77","1196","0.31","0.1","38.5","50.1","26.8",
"USC00211630","CLOQUET, MN US","1976-11","353","6","1","-20","2","2.3","0.19","51","2470","0.21","2.6","22.5","31.4","13.7",
"USC00211630","CLOQUET, MN US","1976-12","353","31","4","-29","7","3.3","0.16","40","4323","0.57","10.8","5.2","16.2","-5.8",
"USC00211630","CLOQUET, MN US","1977-01","0","31","4","-37","12","2.6","0.10","30","6321","0.63","12.3","-1.2","9.0","-11.5",
"USC00211630","CLOQUET, MN US","1977-02","0","28","1","-20","10","1.3","0.21","49","7643","0.39","3.1","17.8","28.2","7.4",
"USC00211630","CLOQUET, MN US","1977-03","0","15","5","-1","14","3.0","1.86","59","8656","4.30","10.8","32.3","41.6","23.0",
"USC00211630","CLOQUET, MN US","1977-04","0","0","0","12","0","0.1","0.52","85","9241","1.24","0.1","45.5","59.6","31.4",
"USC00211630","CLOQUET, MN US","1977-05","20","0","0","27","0","0.0","2.19","88","9427","6.04","0.0","59.6","74.4","44.8",
"USC00211630","CLOQUET, MN US","1977-06","53","0","0","34","0","0.0","0.48","89","9537","2.70","0.0","62.4","76.0","48.9",
"USC00211630","CLOQUET, MN US","1977-07","168","0","0","43","0","0.0","1.67","91","28","6.19","0.0","67.8","80.7","54.9",
"USC00211630","CLOQUET, MN US","1977-08","174","0","0","34","0","0.0","1.03","78","182","3.18","0.0","60.2","71.8","48.6",
"USC00211630","CLOQUET, MN US","1977-09","174","0","0","35","0","0.0","1.26","75","489","4.87","0.0","54.8","64.0","45.5",
"USC00211630","CLOQUET, MN US","1977-10","174","0","0","25","0","0.0","1.05","63","1142","3.25","0.0","43.9","54.3","33.6",
"USC00211630","CLOQUET, MN US","1977-11","174","15","5","-12","7","2.4","1.29","56","2262","2.85","9.5","27.7","35.4","19.9",
"USC00211630","CLOQUET, MN US","1977-12","174","31","5","-25","9","2.4","0.58","35","3903","1.51","10.2","12.1","19.0","5.1",
"USC00211630","CLOQUET, MN US","1978-01","0","31","4","-23","12","2.9","0.30","25","5773","0.58","9.6","4.7","14.6","-5.2",
"USC00211630","CLOQUET, MN US","1978-02","0","24","4","-30","18","3.9","0.23","30","7328","0.54","11.3","9.4","21.0","-2.1",
"USC00211630","CLOQUET, MN US","1978-03","0","30","2","-17","18","7.7","0.66","59","8551","0.93","10.7","25.6","37.7","13.4",
"USC00211630","CLOQUET, MN US","1978-04","0","3","1","17","4","3.0","0.85","72","9320","2.56","4.3","39.4","50.6","28.1",
"USC00211630","CLOQUET, MN US","1978-05","20","0","0","20","0","0.0","0.75","88","9622","2.47","0.0","55.9","70.6","41.3",
"USC00211630","CLOQUET, MN US","1978-06","56","0","0","38","0","0.0","0.72","89","9762","3.00","0.0","61.5","75.7","47.3",
"USC00211630","CLOQUET, MN US","1978-07","139","0","0","41","0","0.0","1.36","89","74","6.99","0.0","65.3","76.6","53.9",
"USC00211630","CLOQUET, MN US","1978-08","215","0","0","36","0","0.0","5.62","91","157","7.89","0.0","64.8","76.2","53.4",
"USC00211630","CLOQUET, MN US","1978-09","260","0","0","30","0","0.0","0.52","91","386","1.54","0.0","58.9","69.7","48.1",
"USC00211630","CLOQUET, MN US","1978-10","260","0","0","20","0","0.0","0.54","75","981","0.72","0.0","45.8","56.4","35.1",
"USC00211630","CLOQUET, MN US","1978-11","260","21","3","-15","6","3.0","0.65","69","2134","1.62","8.7","26.6","35.8","17.4",
"USC00211630","CLOQUET, MN US","1978-12","260","31","7","-23","16","4.0","0.39","35","3875","1.30","19.2","8.8","18.8","-1.2",
"USC00211630","CLOQUET, MN US","1979-01","0","31","6","-38","22","2.9","0.24","27","5915","0.92","13.5","-0.8","9.4","-10.9",
"USC00211630","CLOQUET, MN US","1979-02","0","28","6","-29","32","4.9","0.60","37","7586","2.02","22.3","5.3","16.4","-5.7",
"USC00211630","CLOQUET, MN US","1979-03","0","31","6","-10","34","3.8","0.68","45","8864","3.76","14.0","23.8","32.4","15.2",
"USC00211630","CLOQUET, MN US","1979-04","0","18","1","0","25","1.0","0.44","60","9759","0.98","1.9","35.2","45.0","25.4",
"USC00211630","CLOQUET, MN US","1979-05","6","1","1","26","1","1.5","3.36","83","10287","6.00","1.5","48.2","60.8","35.6",
"USC00211630","CLOQUET, MN US","1979-06","33","0","0","32","0","0.0","0.94","87","10446","4.24","0.0","60.6","75.4","45.7",
"USC00211630","CLOQUET, MN US","1979-07","135","0","0","40","0","0.0","1.74","89","44","4.19","0.0","66.9","79.6","54.1",
"USC00211630","CLOQUET, MN US","1979-08","165","0","0","36","0","0.0","0.49","82","155","2.21","0.0","62.4","73.6","51.2",
"USC00211630","CLOQUET, MN US","1979-09","178","0","0","31","0","0.0","1.47","84","407","3.07","0.0","57.0","67.9","46.2",
"USC00211630","CLOQUET, MN US","1979-10","178","0","0","18","0","0.1","1.17","67","1112","3.50","0.1","42.3","51.6","32.9",
"USC00211630","CLOQUET, MN US","1979-11","178","16","0","-4","3","0.9","0.11","53","2240","0.52","3.7","27.4","34.5","20.3",
"USC00211630","CLOQUET, MN US","1979-12","178","31","1","-16","3","1.5","0.12","42","3619","0.21","2.8","20.5","28.9","12.1",
"USC00211630","CLOQUET, MN US","1980-01","0","31","5","-27","16","11.5","0.71","40","5356","1.72","25.0","9.0","18.7","-0.8",
"USC00211630","CLOQUET, MN US","1980-02","0","29","3","-21","17","2.3","0.12","35","6902","0.55","8.0","11.7","22.5","0.9",
"USC00211630","CLOQUET, MN US","1980-03","0","31","5","-20","20","3.5","0.30","49","8270","1.00","10.7","20.9","33.2","8.5",
"USC00211630","CLOQUET, MN US","1980-04","0","7","0","19","8","0.8","0.10","82","8917","0.34","1.5","43.4","57.1","29.7",
"USC00211630","CLOQUET, MN US","1980-05","16","0","0","27","0","0.0","0.58","88","9180","1.15","0.0","57.0","73.8","40.2",
"USC00211630","CLOQUET, MN US","1980-06","50","0","0","33","0","0.0","0.89","92","9308","2.46","0.0","61.9","76.6","47.2",
"USC00211630","CLOQUET, MN US","1980-07","211","0","0","39","0","0.0","1.25","97","13","3.47","0.0","69.7","83.9","55.5",
"USC00211630","CLOQUET, MN US","1980-08","279","0","0","41","0","0.0","0.72","85","69","4.16","0.0","65.4","76.0","54.8",
"USC00211630","CLOQUET, MN US","1980-09","283","0","0","25","0","0.0","2.52","81","390","6.61","0.0","54.4","64.5","44.3",
