"STATION","NAME","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN","WDMV"
"USC00211630","CLOQUET, MN US","2019-07","144","0","0","43","0","0.0","1.41","89","26","3.20","0.0","68.3","81.2","55.3","648.1"
"USC00211630","CLOQUET, MN US","2019-08","197","0","0","40","0","0.0","1.03","85","119","3.28","0.0","63.7","75.9","51.6","692.8"
"USC00211630","CLOQUET, MN US","2019-09","201","0","0","30","0","0.0","1.47","81","369","6.49","0.0","56.8","65.9","47.7","696.6"
"USC00211630","CLOQUET, MN US","2019-10","201","0","0","16","0","0.0","2.26","70","1110","5.97","0.0","41.1","49.0","33.2",
"USC00211630","CLOQUET, MN US","2019-11","201","15","2","-6","8","6.8","0.53","45","2360","1.51","11.6","23.3","29.5","17.2",
"USC00211630","CLOQUET, MN US","2019-12","201","31","6","-23","25","18.7","2.02","37","3903","4.19","36.7","15.2","23.3","7.2",
"USC00211630","CLOQUET, MN US","2020-01","0","29","4","-20","30","5.8","1.01","31","5480","1.63","14.7","14.1","21.9","6.3",
"USC00211630","CLOQUET, MN US","2020-02","0","25","0","-23","28","0.8","0.08","44","7004","0.13","1.3","12.5","24.9","0.0",
"USC00211630","CLOQUET, MN US","2020-03","0","29","3","-2","25","3.1","1.19","54","8127","1.65","6.7","28.8","38.8","18.7",
"USC00211630","CLOQUET, MN US","2020-04","0","11","0","10","17","0.2","0.38","69","8968","1.10","0.2","37.0","48.0","26.0",
